carrier_code,flight_date,flight_number,tail_number,origin_airport,destination_airport,scheduled_departure_time,actual_departure_time,scheduled_elapsed_minutes,actual_elapsed_minutes,departure_delay_minutes,wheels_off_time,taxi_out_minutes,carrier_delay_minutes,weather_delay_minutes,nas_delay_minutes,security_delay_minutes,late_aircraft_delay_minutes,is_cancelled
OH,2024-09-24,5572.0,N616NN,LEX,CLT,10:57,11:45,91.0,71.0,48.0,11:59,14.0,0.0,0.0,0.0,0.0,28.0,0
OH,2025-11-07,5164.0,N578NN,LEX,PHL,17:59,17:48,109.0,100.0,-11.0,18:08,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-11-17,5130.0,N570NN,LEX,CLT,07:00,06:54,86.0,104.0,-6.0,07:37,43.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-09-26,5015.0,N592NN,LEX,CLT,15:36,15:23,100.0,82.0,-13.0,15:41,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-14,5572.0,N619NN,LEX,CLT,10:49,10:35,92.0,73.0,-14.0,10:50,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-02-22,5130.0,N612NN,LEX,CLT,06:10,06:12,106.0,66.0,2.0,06:25,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2022-11-05,5103.0,N536EA,LEX,CLT,12:07,11:55,91.0,86.0,-12.0,12:13,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-04,5555.0,N577NN,LEX,CLT,13:08,13:20,93.0,81.0,12.0,13:36,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-10-03,5130.0,N583NN,LEX,CLT,09:00,08:52,86.0,98.0,-8.0,09:09,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-02-08,5130.0,N602NN,LEX,CLT,06:10,06:04,106.0,74.0,-6.0,06:22,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-09-08,5572.0,N562NN,LEX,CLT,10:57,10:55,91.0,97.0,-2.0,11:16,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-11,5182.0,N559NN,LEX,CLT,18:04,17:56,88.0,79.0,-8.0,18:09,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-23,5103.0,N555NN,LEX,CLT,12:15,12:09,88.0,84.0,-6.0,12:19,10.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-08-11,5461.0,N589NN,LEX,CLT,15:45,15:36,85.0,84.0,-9.0,15:48,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-27,5298.0,N712PS,LEX,CLT,15:37,15:32,95.0,116.0,-5.0,15:43,11.0,0.0,0.0,16.0,0.0,0.0,0
OH,2024-11-30,5211.0,N719PS,LEX,CLT,20:12,20:02,93.0,120.0,-10.0,20:59,57.0,0.0,0.0,17.0,0.0,0.0,0
OH,2025-06-05,5220.0,N532EA,LEX,PHL,17:59,17:50,116.0,105.0,-9.0,18:04,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-06,5125.0,N604NN,LEX,CLT,08:45,08:38,102.0,94.0,-7.0,08:59,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-06-28,5303.0,N567NN,LEX,CLT,05:00,04:59,93.0,80.0,-1.0,05:15,16.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-03-21,5035.0,N614NN,LEX,CLT,13:31,13:21,88.0,78.0,-10.0,13:36,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-05-20,5278.0,N605NN,LEX,CLT,06:20,06:08,89.0,86.0,-12.0,06:29,21.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-10-29,5015.0,N513AE,LEX,CLT,15:52,15:44,99.0,96.0,-8.0,16:04,20.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-04-28,5461.0,N568NN,LEX,CLT,15:22,15:21,92.0,73.0,-1.0,15:35,14.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-13,5204.0,N603NN,LEX,CLT,06:29,06:25,99.0,84.0,-4.0,06:38,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2024-08-10,5572.0,N570NN,LEX,CLT,10:51,11:00,91.0,78.0,9.0,11:12,12.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-19,5315.0,N608NN,LEX,CLT,20:09,20:17,92.0,75.0,8.0,20:30,13.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-11-29,5298.0,N600NN,LEX,CLT,15:17,15:12,92.0,69.0,-5.0,15:23,11.0,0.0,0.0,0.0,0.0,0.0,0
OH,2023-05-31,5182.0,N604NN,LEX,CLT,18:04,17:50,88.0,86.0,-14.0,18:08,18.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-06-01,5301.0,N529EA,LEX,PHL,08:00,07:52,109.0,107.0,-8.0,08:19,27.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-05-22,5278.0,N594NN,LEX,CLT,06:20,08:12,89.0,78.0,112.0,08:28,16.0,101.0,0.0,0.0,0.0,0.0,0
OH,2025-10-14,5278.0,N591NN,LEX,CLT,06:00,05:49,100.0,76.0,-11.0,06:06,17.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-02,5548.0,N708PS,LEX,CLT,18:03,18:14,97.0,95.0,11.0,18:39,25.0,0.0,0.0,0.0,0.0,0.0,0
OH,2026-01-04,5361.0,N541EA,LEX,ORD,22:13,22:18,103.0,94.0,5.0,22:33,15.0,0.0,0.0,0.0,0.0,0.0,0
OH,2025-01-09,5315.0,N603NN,LEX,CLT,20:09,20:05,92.0,102.0,-4.0,20:32,27.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-05-05,865.0,N8804L,ATL,BWI,09:40,09:51,110.0,107.0,11.0,10:04,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-05-26,724.0,N564WN,ATL,DAL,07:05,07:03,130.0,131.0,-2.0,07:16,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-09-08,1689.0,N426WN,ATL,MDW,19:25,19:19,115.0,102.0,-6.0,19:29,10.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-01-03,539.0,N570WN,ATL,SAN,14:10,15:15,300.0,277.0,65.0,15:31,16.0,23.0,0.0,0.0,0.0,19.0,0
WN,2023-08-16,5172.0,N8755L,ATL,LGA,06:05,06:00,130.0,120.0,-5.0,06:21,21.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-10-20,3704.0,N8822Q,ATL,GSP,22:10,22:20,50.0,47.0,10.0,22:31,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-05-04,2437.0,N7812G,ATL,OMA,08:35,08:36,150.0,144.0,1.0,08:49,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-02-01,133.0,N8543Z,ATL,GSP,21:25,21:27,55.0,40.0,2.0,21:35,8.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-01-02,5912.0,N8805L,ATL,IND,22:45,22:45,90.0,96.0,0.0,23:05,20.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-03-19,2093.0,N288WN,ATL,MCO,19:30,19:31,90.0,86.0,1.0,19:46,15.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-07-02,1927.0,N8687A,ATL,FLL,18:05,18:05,115.0,116.0,0.0,18:27,22.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-08-09,490.0,N765SW,ATL,MCO,22:40,22:40,95.0,85.0,0.0,22:56,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-08-19,517.0,N7742B,ATL,OKC,08:00,07:55,125.0,123.0,-5.0,08:06,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-10-01,117.0,N8550Q,ATL,MCO,18:55,19:12,90.0,95.0,17.0,19:31,19.0,0.0,0.0,5.0,0.0,17.0,0
WN,2025-07-12,376.0,N8661A,ATL,DEN,15:25,15:35,200.0,181.0,10.0,15:48,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-09-11,4730.0,N8777Q,ATL,LGA,20:10,21:15,130.0,132.0,65.0,21:33,18.0,27.0,0.0,2.0,0.0,38.0,0
WN,2022-05-20,157.0,N8624J,ATL,DAL,06:00,06:05,140.0,117.0,5.0,06:17,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-02-17,1646.0,N418WN,ATL,IND,19:30,19:33,95.0,125.0,3.0,19:50,17.0,0.0,0.0,33.0,0.0,0.0,0
WN,2024-12-23,1326.0,N479WN,ATL,HOU,22:45,23:02,140.0,125.0,17.0,23:21,19.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-11-27,1375.0,N295WN,ATL,AUS,12:20,12:29,155.0,142.0,9.0,12:43,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-02-08,2207.0,N7736A,ATL,BNA,21:00,21:12,70.0,53.0,12.0,21:20,8.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-02-11,187.0,N8657B,ATL,MDW,07:25,07:24,115.0,104.0,-1.0,07:38,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-08-14,2991.0,N7863A,ATL,HOU,06:15,06:15,125.0,121.0,0.0,06:35,20.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-12-27,1980.0,N8533S,ATL,PIT,12:55,00:00,95.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
WN,2022-02-17,199.0,N410WN,ATL,DCA,10:30,10:25,110.0,101.0,-5.0,10:44,19.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-09-28,2259.0,N264LV,ATL,DAL,06:20,06:19,135.0,125.0,-1.0,06:31,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-12-04,1356.0,N288WN,ATL,GSP,16:05,16:00,55.0,52.0,-5.0,16:19,19.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-04-23,3040.0,N8675A,ATL,RDU,10:45,10:48,80.0,66.0,3.0,10:57,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-10-04,1768.0,N7879A,ATL,CMH,08:30,08:27,95.0,83.0,-3.0,08:38,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-02-18,125.0,N8655D,ATL,AUS,09:05,09:14,155.0,144.0,9.0,09:30,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-02-16,4335.0,N8683D,ATL,HOU,14:20,14:48,140.0,133.0,28.0,14:59,11.0,9.0,0.0,0.0,0.0,12.0,0
WN,2023-08-21,733.0,N8731J,ATL,BWI,19:30,19:33,110.0,114.0,3.0,19:50,17.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-04-13,138.0,N8727M,ATL,DEN,17:20,18:33,205.0,228.0,73.0,18:43,10.0,60.0,0.0,23.0,0.0,13.0,0
WN,2023-10-14,2808.0,N481WN,ATL,BNA,17:45,17:42,65.0,74.0,-3.0,18:00,18.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-10-16,1689.0,N276WN,ATL,JAN,12:15,12:24,80.0,68.0,9.0,12:38,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-02-20,1422.0,N8841L,ATL,FLL,21:40,21:35,110.0,99.0,-5.0,21:52,17.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-11-13,3222.0,N8685B,ATL,RDU,19:10,19:05,80.0,71.0,-5.0,19:18,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-08-22,1736.0,N8317M,ATL,BNA,09:25,09:23,65.0,59.0,-2.0,09:35,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-08-23,3229.0,N277WN,ATL,MCO,10:35,10:33,90.0,81.0,-2.0,10:52,19.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-05-19,1908.0,N410WN,ATL,MKE,20:20,20:53,120.0,109.0,33.0,21:07,14.0,5.0,0.0,0.0,0.0,17.0,0
WN,2023-12-16,3.0,N8732S,ATL,DAL,06:30,06:31,145.0,132.0,1.0,06:49,18.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-04-20,2643.0,N7856A,ATL,RSW,10:30,10:29,100.0,84.0,-1.0,10:41,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-09-30,4018.0,N249WN,ATL,TPA,06:40,06:34,85.0,79.0,-6.0,06:45,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-03-17,936.0,N8678E,ATL,DAL,14:10,14:22,140.0,129.0,12.0,14:32,10.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-06-30,1204.0,N7847A,ATL,BWI,07:00,07:04,105.0,100.0,4.0,07:16,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-07-29,856.0,N412WN,ATL,BNA,16:35,16:31,70.0,56.0,-4.0,16:43,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-09-24,3204.0,N457WN,ATL,DAL,14:00,13:58,130.0,128.0,-2.0,14:07,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-12-07,3303.0,N276WN,ATL,MCO,08:45,09:14,90.0,84.0,29.0,09:33,19.0,0.0,0.0,0.0,0.0,23.0,0
WN,2023-05-19,168.0,N455WN,ATL,DAL,21:25,22:20,140.0,161.0,55.0,22:30,10.0,0.0,0.0,76.0,0.0,0.0,0
WN,2024-11-12,695.0,N923WN,ATL,SDF,09:10,09:04,80.0,68.0,-6.0,09:16,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-03-10,3075.0,N8541W,ATL,DAL,18:40,18:37,145.0,138.0,-3.0,18:50,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-07-15,2662.0,N8660A,ATL,FLL,08:05,08:05,110.0,97.0,0.0,08:17,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-02-05,2359.0,N791SW,ATL,MCO,06:05,06:05,95.0,82.0,0.0,06:16,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-10-16,258.0,N8576Z,ATL,AUS,07:00,06:56,140.0,136.0,-4.0,07:09,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-04-06,447.0,N228WN,ATL,DEN,18:15,18:19,205.0,192.0,4.0,18:35,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-04-21,2433.0,N941WN,ATL,GSP,10:30,10:34,55.0,49.0,4.0,10:52,18.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-08-22,981.0,N8565Z,ATL,MDW,10:25,10:36,115.0,97.0,11.0,10:44,8.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-06-09,3503.0,N8634A,ATL,DAL,09:35,09:34,125.0,136.0,-1.0,09:48,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-06-06,3108.0,N8903H,ATL,TPA,10:10,10:10,90.0,113.0,0.0,10:59,49.0,0.0,0.0,23.0,0.0,0.0,0
WN,2023-12-21,1572.0,N7887A,ATL,MDW,19:10,19:12,115.0,111.0,2.0,19:21,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-11-08,2856.0,N494WN,ATL,IAD,10:45,10:40,100.0,92.0,-5.0,10:52,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-10-21,3477.0,N8827Q,ATL,DAL,08:50,09:09,135.0,129.0,19.0,09:26,17.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-03-08,2647.0,N906WN,ATL,DAL,11:55,11:50,145.0,121.0,-5.0,11:59,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-03-08,6081.0,N7746C,ATL,DCA,07:05,07:02,100.0,92.0,-3.0,07:18,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-05-12,2867.0,N8851Q,ATL,MDW,14:05,14:05,115.0,98.0,0.0,14:15,10.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-12-28,2262.0,,ATL,RIC,10:25,00:00,95.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,1
WN,2026-01-01,353.0,N960WN,ATL,DCA,10:05,10:00,115.0,108.0,-5.0,10:23,23.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-10-05,2367.0,N457WN,ATL,DAL,11:00,11:15,135.0,134.0,15.0,11:41,26.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-01-03,4006.0,N7833A,ATL,BNA,16:50,17:21,70.0,57.0,31.0,17:33,12.0,0.0,9.0,0.0,0.0,9.0,0
WN,2024-06-26,2103.0,N8560Z,ATL,TPA,10:30,10:38,90.0,83.0,8.0,10:54,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-08-21,1121.0,N8634A,ATL,JAN,22:35,23:30,80.0,74.0,55.0,23:43,13.0,0.0,0.0,0.0,0.0,49.0,0
WN,2025-01-16,1521.0,N938WN,ATL,DEN,21:15,21:18,210.0,194.0,3.0,21:38,20.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-07-28,156.0,N925WN,ATL,AUS,06:30,06:25,140.0,127.0,-5.0,06:42,17.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-09-10,2911.0,N428WN,ATL,CMH,09:10,09:05,90.0,84.0,-5.0,09:19,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-05-24,4859.0,N408WN,ATL,IND,21:50,23:13,90.0,83.0,83.0,23:23,10.0,0.0,0.0,0.0,0.0,76.0,0
WN,2023-07-29,1348.0,N252WN,ATL,MCI,08:30,08:25,125.0,112.0,-5.0,08:40,15.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-09-01,1884.0,N8747Q,ATL,STL,20:10,21:08,100.0,108.0,58.0,21:36,28.0,0.0,0.0,8.0,0.0,58.0,0
WN,2022-12-25,2115.0,N8614M,ATL,RDU,10:25,12:03,90.0,72.0,98.0,12:14,11.0,65.0,0.0,0.0,0.0,15.0,0
WN,2025-02-21,1912.0,N246LV,ATL,MIA,10:15,10:14,120.0,106.0,-1.0,10:30,16.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-01-25,859.0,N8824Q,ATL,BNA,07:20,07:20,70.0,65.0,0.0,07:37,17.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-05-30,2342.0,N7827A,ATL,AUS,19:40,20:28,150.0,136.0,48.0,20:39,11.0,0.0,0.0,34.0,0.0,0.0,0
WN,2026-02-06,2990.0,N8811L,ATL,DEN,18:25,18:35,210.0,200.0,10.0,18:47,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-01-20,2696.0,N8539V,ATL,CMH,08:40,08:41,95.0,82.0,1.0,08:59,18.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-03-28,1345.0,N8301J,ATL,HOU,14:40,14:43,140.0,121.0,3.0,14:56,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-05-23,1554.0,N415WN,ATL,DCA,07:05,07:02,105.0,101.0,-3.0,07:15,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2025-06-18,3720.0,N201LV,ATL,HOU,06:10,06:08,125.0,120.0,-2.0,06:23,15.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-06-03,1623.0,N8325D,ATL,LGA,08:45,08:48,135.0,121.0,3.0,09:02,14.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-12-14,659.0,N8576Z,ATL,MKE,09:30,09:58,120.0,116.0,28.0,10:16,18.0,7.0,0.0,0.0,0.0,17.0,0
WN,2022-12-19,2008.0,N8311Q,ATL,PIT,13:20,13:39,95.0,87.0,19.0,13:49,10.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-09-04,3115.0,N279WN,ATL,PHX,11:10,11:13,235.0,222.0,3.0,11:26,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-04-01,4007.0,N7873A,ATL,MCO,11:30,11:26,90.0,105.0,-4.0,11:56,30.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-04-09,1954.0,N8669B,ATL,FLL,10:45,10:55,105.0,95.0,10.0,11:04,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-07-18,2991.0,N8667D,ATL,HOU,06:15,06:22,125.0,109.0,7.0,06:34,12.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-09-10,1470.0,N8504G,ATL,MSY,14:20,14:14,85.0,88.0,-6.0,14:27,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-05-13,1698.0,N8832H,ATL,MCO,10:35,10:35,90.0,100.0,0.0,11:02,27.0,0.0,0.0,0.0,0.0,0.0,0
WN,2023-03-20,133.0,N793SA,ATL,JAX,22:15,22:09,65.0,57.0,-6.0,22:20,11.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-09-16,1470.0,N8517F,ATL,MSY,15:25,15:47,100.0,85.0,22.0,16:00,13.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-10-18,202.0,N442WN,ATL,TPA,06:35,06:27,90.0,80.0,-8.0,06:42,15.0,0.0,0.0,0.0,0.0,0.0,0
WN,2022-02-16,816.0,N8653A,ATL,MIA,21:35,21:31,110.0,94.0,-4.0,21:40,9.0,0.0,0.0,0.0,0.0,0.0,0
WN,2024-11-11,1754.0,N8917Q,ATL,DAL,08:20,08:20,145.0,140.0,0.0,08:47,27.0,0.0,0.0,0.0,0.0,0.0,0
